1309822254,1446601470
1309829110,1369535338
1309829918,1323904405
1309831030,1309832688
1309997423,1350954933
1309891224,1324332532
1309897221,1310141537
1309898981,1310039984
1309996160,1324676167
1311965384,1451688527
1309902823,1311719519
1309904362,1321830634
1309923226,1310694014
1309922781,1310602773
1309965726,1310054764
1309975972,1452994451
1309986473,1310262136
1309975734,1442514392
1309978273,1327726903
1309994205,1327098582
1310138242,1314817296
1309998940,1309998991
1310008026,1455124792
1310435106,1314927200
1310274008,1310524905
1310089173,1312068040
1310070128,1440288355
1310504398,1311738911
1310364024,1311383931
1310078188,1318765522
1310080933,1334958110
1310085494,1311034571
1310086587,1310086600
1310126494,1310307261
1320691103,1343963982
1310153944,1311310968
1310171349,1437517037
1316211248,1443401638
1310165215,1447476391
1310167264,1436198581
1310173803,1310173845
1311474299,1311475868
1310182780,1337175073
1311201531,1378773693
1310234049,1326571660
1310246408,1367280665
1310250832,1417212315
1310255944,1366411241
1310258521,1322103574
1331772342,1431804540
1310304348,1310304430
1310337870,1329680294
1310339930,1310340001
1315066442,1315070487
1310339121,1419100670
1323997229,1324424805
1310360514,1327847632
1310423109,1310423204
1310687264,1311979848
1310423585,1321129150
1310444278,1314763010
1316125290,1316807940
1310572399,1311034232
1312159638,1318373029
1310608962,1437867927
1312127787,1312571653
1310663130,1330031368
1310665015,1310945384
1310696674,1361245824
1310932897,1310933454
1310707050,1310708749
1310742734,1452814938
1310762051,1310845072
1310759353,1310759400
1310759544,1382049074
1311117780,1361138643
1310775323,1310778483
1312672234,1312762334
1312462271,1312462289
1310759398,1310786620
1310759604,1359660316
1310793474,1310795257
1310761864,1312856363
1310873558,1311556385
1312540732,1339841072
1311546246,1389496682
1313281185,1352591294
1310831428,1331319791
1311390376,1333859401
1319394564,1342820174
1310769640,1315705950
1310760228,1331930786
1310858294,1311395947
1310760403,1310760558
1310769218,1311982575
1310874063,1317003613
1310760658,1376346634
1310944689,1310944708
1310760743,1317442933
1310762221,1310762282
1310778407,1311531206
1310761723,1311033871
1310763938,1312580434
1310762220,1310767080
1310862307,1310862403
1310762650,1317575370
1310922323,1394854810
1310785338,1310796481
1310881533,1364071135
1311376388,1311467624
1310762322,1310762341
1310762659,1311004208
1310796455,1315541415
1310830411,1315637152
1310773267,1310773290
1310763650,1356664482
1310767983,1363318370
1311125628,1314567406
1310763876,1311210961
1310764227,1310764327
1310764575,1338652611
1310765405,1310765477
1310764380,1312070692
1310764763,1310764819
1310764768,1310787137
1310764919,1310764973
1311727088,1325719291
1310786328,1314838270
1310765142,1311095752
1310765469,1310786618
1310765692,1312864386
1310765879,1315420517
1310765893,1329347265
1310781696,1313960989
1310765882,1311382264
1310837029,1318043884
1310766126,1312233719
1310766269,1310766369
1311999948,1325732066
1310766036,1330802349
1310766134,1313198301
1310777831,1333846182
1310772543,1311040838
1310766236,1314311080
1310767110,1313558501
1310767070,1310837881
1310766892,1404684773
1310767189,1310767243
1321152028,1321753047
1310861205,1311544619
1310914035,1323919141
1310769071,1322964450
1310767873,1317322175
1310935952,1314415493
1310776572,1310948235
1310869027,1351961889
1310768470,1331771861
1310854125,1441491272
1310768643,1320532951
1310768629,1420947246
1310843921,1312674603
1310777976,1374959749
1310769613,1429325648
1310769816,1310769843
1310769638,1310777196
1319156364,1363403952
1310769836,1316197716
1310769963,1310779810
1316823630,1316823655
1315277416,1323466845
1314323571,1385602175
1310780806,1348197952
1310770764,1310822537
1310875159,1442339684
1310770994,1310771165
1310789439,1362262704
1310786125,1384566924
1315098090,1322269264
1369536065,1369536069
1310791476,1310880590
1310771615,1310774994
1311037617,1311037683
1312080840,1315621910
1310928578,1331416111
1310920931,1317508145
1311086514,1312310529
1310773888,1374208066
1310773648,1349649539
1310773815,1310873371
1310773881,1310791379
1310774090,1313276516
1310774189,1310774460
1310774312,1324783587
1310774297,1332819815
1310774403,1357690423
1310954724,1452829524
1310774621,1313023208
1310775666,1314314055
1310775757,1311298393
1310776014,1310776079
1310776340,1311561729
1310776257,1310776350
1310776381,1313195849
1310776653,1310776761
1310869075,1322099942
1310779556,1324586373
1310856255,1361835244
1311907369,1324875144
1310778764,1311387029
1310779266,1310790605
1310779272,1324954579
1310779851,1315716188
1310780447,1310780516
1310783029,1335385638
1311376624,1360892769
1310780794,1313254759
1310781112,1328224667
1310781122,1310781261
1310781452,1310783263
1310781405,1310781623
1310839749,1310850146
1310781506,1310781575
1310869507,1319322619
1315451794,1380324317
1310863535,1312138984
1310783240,1310783295
1310783500,1311128645
1323992761,1331434574
1310784042,1310871108
1310784228,1310784250
1310784316,1316650489
1310785345,1367371386
1310946704,1336959028
1310813422,1324740549
1310785671,1310785703
1311388427,1311388621
1310849587,1408074317
1311028822,1311029267
1310788844,1315062479
1310789439,1310881938
1310789677,1310863719
1311555133,1324604391
1310790084,1310790145
1311564634,1312674446
1310791235,1310832423
1310791074,1314488993
1310791506,1318660846
1310843904,1310873329
1310868848,1341194954
1310792830,1312848289
1310793831,1322533429
1310794423,1310794575
1310832613,1310832671
1310795124,1310795227
1311399803,1422768154
1311221268,1313459649
1310798296,1311616641
1310799843,1310800312
1310800095,1313997501
1310803626,1311326752
1310873871,1313880696
1310806528,1364833528
1310827133,1311192425
1310811994,1408292235
1310842959,1323601657
1310814585,1310815084
1310816278,1349479465
1310836267,1326057153
1311126778,1311977182
1311037604,1318037460
1310820448,1310820545
1313335018,1313888227
1310821681,1312613151
1349824176,1349841715
1310840305,1339289662
1310822606,1311206765
1310859442,1312326248
1311544873,1319844582
1320291168,1334881741
1310871924,1397943243
1310844136,1310844472
1312744771,1312744858
1310957594,1313111893
1310878696,1312243099
1310828782,1311210731
1310873872,1316989478
1311960406,1311981254
1310856342,1310948853
1310832066,1310832456
1310832570,1313532492
1329090486,1330720426
1310862966,1311296596
1310872405,1316746338
1310833595,1310883790
1311454361,1311454383
1310834110,1311897843
1310848906,1311035445
1310834289,1313884433
1310834371,1312757723
1310834926,1310866953
1310835699,1311191955
1310862348,1310862506
1310835846,1311160703
1310836542,1310838650
1310837009,1310841333
1310837109,1312662116
1311012204,1311530428
1310843882,1330914874
1310844866,1358790314
1310876727,1311385259
1311206916,1311210741
1310862723,1313196201
1310846700,1310847085
1310846633,1310846923
1310866543,1310945602
1310871515,1310871694
1310849288,1360028793
1310850422,1320436362
1310857365,1310882833
1313967564,1320538763
1313810922,1455596511
1310852268,1313383229
1310852246,1323652410
1310852348,1310852436
1310860448,1314843220
1310852847,1347828110
1310875228,1317522622
1310858439,1310858542
1310856294,1311380005
1311491022,1311491107
1310857655,1313371722
1319978641,1431114445
1310858421,1310858507
1310860057,1316473909
1310866690,1318647726
1310859870,1312596675
1310871231,1312092104
1311286366,1315178258
1310862052,1310863636
1310861899,1368494822
1310865770,1336174422
1310862079,1324240336
1310863119,1316406360
1312256601,1340216423
1310863781,1402760774
1310864022,1353103791
1310864991,1310865227
1310867186,1310946827
1310867104,1310867265
1310957459,1314559401
1310867707,1356572904
1310868442,1383595868
1310869392,1332806110
1330722660,1407714750
1310870800,1311122400
1311131397,1311383209
1310873593,1312084622
1310874155,1310880475
1310880415,1310883391
1310875505,1333683136
1310876438,1312681948
1310876864,1312603855
1310877478,1311316273
1310877750,1329756979
1310877898,1354930435
1310878132,1372557346
1311038677,1311038754
1334901331,1335568282
1310886526,1312703402
1310881012,1310881082
1311019080,1315257209
1310883104,1311131060
1310884125,1310884159
1310888048,1339355995
1310892515,1311262546
1310972628,1311137541
1310905006,1336616855
1310918259,1359503262
1310947897,1310947958
1310907749,1412694541
1310909471,1311032399
1310911045,1310911190
1310914181,1310936283
1310915197,1375574477
1310914785,1402015941
1310915046,1312056458
1310915223,1310916387
1312170432,1408744027
1310964306,1344133838
1310930132,1312084210
1310947528,1313370750
1310923980,1311389959
1311029459,1311897735
1346369229,1348268957
1310925862,1318439740
1310927141,1320005441
1310927569,1310927648
1310958313,1374977518
1310962505,1311099131
1310929604,1323302046
1311217839,1324691390
1310943102,1310952380
1310930620,1310932080
1311144560,1372450816
1310974355,1310974472
1317555717,1323018375
1310933302,1366309624
1312076379,1454635351
1311905970,1311906059
1311380723,1446861199
1310938274,1310944474
1320085929,1339904022
1310942336,1314458617
1313253336,1332959733
1311029070,1311823973
1311029238,1316323790
1310947513,1441245807
1310947161,1310947526
1310947239,1318627381
1311213705,1311292820
1321050226,1324072883
1311046229,1356865738
1311034979,1316390676
1310954544,1316737807
1311127189,1314157505
1311124614,1311813384
1311396446,1311398424
1310958537,1311903615
1311484117,1311641611
1311442774,1359864555
1311476294,1369439549
1310962587,1382056769
1310964131,1312687020
1312122052,1312122323
1310965378,1310965455
1311031000,1311120736
1310971315,1310971403
1310992258,1310992327
1310994805,1311016135
1311978549,1312250151
1311010903,1314979057
1311904867,1377993282
1316062285,1416812123
1315104998,1361226834
1311044433,1448665727
1311131024,1311131289
1311043740,1311559053
1311011288,1311011477
1311011982,1339176529
1312648568,1313937213
1316826163,1316826665
1311014201,1312935783
1311014981,1311190382
1311015674,1311516595
1311030512,1336089014
1311032252,1312600721
1322441448,1440299632
1311126614,1311129576
1311023979,1317932441
1311029452,1311029792
1311042501,1314506104
1311374023,1356991280
1311030734,1311031317
1311031109,1311512631
1311032635,1311032679
1326060119,1373772020
1313344341,1372371919
1311038811,1344307953
1311040077,1311793851
1311053332,1311222567
1311068714,1326290364
1311083060,1318295720
1312654294,1361574272
1311458735,1321917929
1311124228,1416008689
1311731013,1392265877
1311095418,1326509393
1311118132,1381693538
1311113435,1325972250
1311107028,1312736637
1311616926,1311616964
1311204816,1321231736
1311104556,1331596229
1319578992,1343352139
1311382202,1320622398
1314395099,1395253762
1313012060,1313012266
1311110407,1328734938
1311122625,1311969253
1311122512,1319596919
1311129948,1322280279
1311130129,1342840470
1311209227,1329603704
1311133464,1314264198
1311302847,1389836822
1311911562,1337052695
1311150637,1316054972
1311524686,1360447488
1311290020,1315183905
1311188930,1311189049
1311294497,1319329019
1311204603,1320766661
1332994197,1342750977
1311554653,1312678009
1311211973,1353609912
1311204963,1311205115
1311209521,1311220940
1311475992,1311480349
1311212625,1311212780
1312392721,1319240485
1311278046,1312384746
1311220580,1364779252
1317102488,1328510208
1311394187,1313120163
1311262763,1311651333
1311286942,1311815789
1311296826,1329264645
1311434404,1313193843
1311272064,1358647259
1316141582,1441509508
1311282916,1312259149
1311295822,1311388620
1311289941,1311290072
1311299540,1317083872
1311301176,1327753693
1311302335,1312097397
1311310148,1312779158
1311487478,1312555218
1311306813,1321379022
1311311128,1321761738
1311385489,1315709149
1311367856,1436739146
1311439823,1312052409
1311371135,1311535607
1315287323,1316551037
1311364743,1311458343
1311386309,1311390627
1311357158,1311357271
1311357729,1311365263
1311364567,1311370441
1311368573,1311368666
1311369316,1330300855
1311372311,1323136687
1311392577,1328997999
1311372746,1319377770
1311376867,1312061334
1311379725,1316928023
1311382300,1313631689
1311390624,1311457151
1311466063,1329767812
1311396067,1322104021
1311401815,1319956201
1311430515,1313840996
1311432430,1318372858
1311434319,1311438361
1311439057,1386722085
1311453313,1314258872
1311465124,1311468201
1311461098,1379303588
1312588580,1411165786
1311467391,1356635055
1311469636,1352416121
1311995606,1338244311
1311485142,1311485225
1314235809,1343438952
1311558358,1384227158
1315440169,1325118748
1311637076,1311987033
1311568743,1317248767
1311819997,1349549779
1311627080,1312074688
1311642335,1311642955
1311647887,1311648001
1311649591,1312080381
1311650048,1319830757
1311901703,1353649540
1311793519,1311934530
1311688683,1398918057
1312338110,1315633104
1311719136,1311819010
1320109075,1328910794
1312419801,1313274660
1311732653,1311732958
1311739192,1348172253
1311737640,1311737660
1311809597,1312147769
1311743524,1333296883
1311906158,1364608142
1311792292,1311792308
1311806976,1324258723
1311816711,1312068754
1311812024,1335837741
1311956859,1319928594
1311968058,1382133152
1312082593,1338977533
1311832194,1314049302
1340495992,1405033685
1312074373,1312680531
1311939060,1311939208
1311883822,1318115273
1311892265,1311892638
1312090200,1402725864
1311899689,1311899963
1311899748,1347670698
1311899908,1320004926
1311900494,1312159921
1311904981,1362520651
1311900778,1317245950
1311907941,1318024505
1312056504,1312145592
1311970240,1399238142
1311987892,1339794823
1311977110,1330820032
1311987857,1353421922
1311966103,1331945614
1311996269,1370065184
1311972801,1312343372
1311978540,1312580068
1311972839,1334356918
1311971270,1358107662
1312126923,1389065374
1311977531,1335730753
1312511001,1312513696
1311981697,1313273597
1311974843,1312050891
1311975246,1312331415
1311981340,1400979763
1311977382,1312749942
1312060908,1319919396
1314403890,1358640590
1312166389,1312498058
1311996205,1376150307
1312054622,1396656145
1311984910,1338671608
1311985609,1316216629
1311986758,1347935579
1311988789,1314405172
1312225593,1327375334
1311989172,1317522632
1312077359,1448863078
1312082505,1382223594
1312256671,1400537449
1314364065,1327424645
1312068234,1455680587
1312045762,1394664660
1312047055,1312408596
1312080968,1318043619
1312051791,1312075152
1312051883,1343367206
1313200848,1340508915
1312069858,1419729863
1320104786,1369089806
1312120017,1313283656
